Tran #,Date,Card Type,Amount,Items,# of Items,Date_Only
19960953203,2025-02-11 17:34:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E03($2.00)",2,2025-02-11
19961229158,2025-02-11 19:05:00,Visa (EMV Contactless),3.0,0B02($3.00),1,2025-02-11
19961231716,2025-02-11 19:05:00,Visa (EMV Contactless),3.0,0B06($3.00),1,2025-02-11
19961446261,2025-02-11 20:36:00,Visa (Apple Pay EMV),3.0,0B02($3.00),1,2025-02-11
19965841601,2025-02-12 14:45:00,Discover (Apple Pay EMV),3.0,0B00($3.00),1,2025-02-12
19966403701,2025-02-12 16:59:00,Cash,1.0,0D07($1.00),1,2025-02-12
19966405652,2025-02-12 16:59:00,Cash,2.0,0E03($2.00),1,2025-02-12
19967083316,2025-02-12 21:04:00,Visa (Apple Pay EMV),2.0,0E01($2.00),1,2025-02-12
19971433816,2025-02-13 14:17:00,Cash,2.0,0E01($2.00),1,2025-02-13
19971627505,2025-02-13 14:55:00,Visa (Apple Pay Cash EMV),2.0,0E01($2.00),1,2025-02-13
19972234138,2025-02-13 17:16:00,Cash,2.0,0F04($2.00),1,2025-02-13
19972513211,2025-02-13 18:41:00,Visa (EMV Contactless),3.0,0B02($3.00),1,2025-02-13
19972516233,2025-02-13 18:42:00,Cash,3.0,0B04($3.00),1,2025-02-13
19972519610,2025-02-13 18:43:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2025-02-13
19972747587,2025-02-13 20:10:00,Visa (EMV Contactless),2.0,0D01($2.00),1,2025-02-13
19972799659,2025-02-13 20:34:00,Visa (Apple Pay EMV),2.0,0D03($2.00),1,2025-02-13
19973038881,2025-02-13 22:47:00,MasterCard (EMV Contactless),3.0,0C00($3.00),1,2025-02-13
19976051058,2025-02-14 12:15:00,Discover (Apple Pay EMV),3.0,0B00($3.00),1,2025-02-14
19976653525,2025-02-14 14:15:00,Cash,2.0,0E00($2.00),1,2025-02-14
19976768278,2025-02-14 14:41:00,American Express (Apple Pay EMV),2.5,0A02($2.50),1,2025-02-14
19977257852,2025-02-14 16:48:00,Cash,2.0,0D02($2.00),1,2025-02-14
19980367741,2025-02-15 14:14:00,Cash,2.0,0E00($2.00),1,2025-02-15
19980906833,2025-02-15 17:02:00,Visa (Apple Pay EMV),4.25,"0C06($1.25), 0A06($3.00)",2,2025-02-15
19981307124,2025-02-15 19:54:00,Cash,1.0,0D07($1.00),1,2025-02-15
19981521940,2025-02-15 22:11:00,Cash,3.0,0B06($3.00),1,2025-02-15
19983279637,2025-02-16 13:50:00,Cash,2.0,0E00($2.00),1,2025-02-16
19983555139,2025-02-16 15:13:00,Visa (Apple Pay EMV),2.0,0E02($2.00),1,2025-02-16
19983618096,2025-02-16 15:35:00,Cash,3.0,0A06($3.00),1,2025-02-16
19983983266,2025-02-16 17:51:00,Visa (Apple Pay EMV),2.0,0F04($2.00),1,2025-02-16
19988205159,2025-02-17 15:29:00,Visa (Apple Pay EMV),2.0,0E02($2.00),1,2025-02-17
19988337513,2025-02-17 16:01:00,Discover (Apple Pay EMV),3.0,0B00($3.00),1,2025-02-17
19988451583,2025-02-17 16:29:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E03($2.00)",2,2025-02-17
19988522311,2025-02-17 16:49:00,Cash,2.0,0D02($2.00),1,2025-02-17
19988523203,2025-02-17 16:49:00,Cash,2.0,0D02($2.00),1,2025-02-17
19988544772,2025-02-17 16:55:00,Cash,3.0,0C04($3.00),1,2025-02-17
19988614627,2025-02-17 17:14:00,Cash,3.0,0B04($3.00),1,2025-02-17
19989041791,2025-02-17 19:45:00,Cash,3.0,0A06($3.00),1,2025-02-17
19989045174,2025-02-17 19:46:00,Cash,1.0,0D06($1.00),1,2025-02-17
19989108201,2025-02-17 20:13:00,Visa (Swiped),3.0,0C00($3.00),1,2025-02-17
19994594748,2025-02-18 19:05:00,Cash,1.0,0D07($1.00),1,2025-02-18
19994610322,2025-02-18 19:11:00,Cash,3.0,0B02($3.00),1,2025-02-18
19998753847,2025-02-19 13:31:00,Cash,2.0,0E05($2.00),1,2025-02-19
19998786766,2025-02-19 13:37:00,Visa (EMV Contactless),3.0,0B02($3.00),1,2025-02-19
19998831239,2025-02-19 13:45:00,Cash,2.0,0D03($2.00),1,2025-02-19
19999797675,2025-02-19 17:16:00,Cash,3.0,0B04($3.00),1,2025-02-19
20000056002,2025-02-19 18:35:00,Cash,1.0,0D07($1.00),1,2025-02-19
20000149447,2025-02-19 19:07:00,Cash,2.0,0D02($2.00),1,2025-02-19
20000444905,2025-02-19 21:17:00,American Express (Apple Pay EMV),3.0,0C02($3.00),1,2025-02-19
20004673323,2025-02-20 14:07:00,Cash,2.0,0E00($2.00),1,2025-02-20
20004944100,2025-02-20 14:57:00,Cash,2.0,0D01($2.00),1,2025-02-20
20005906574,2025-02-20 19:02:00,Visa (Apple Pay EMV),2.5,0A02($2.50),1,2025-02-20
20010329437,2025-02-21 14:08:00,Cash,2.0,0E00($2.00),1,2025-02-21
20010546164,2025-02-21 14:52:00,Cash,2.0,0E02($2.00),1,2025-02-21
20010549128,2025-02-21 14:53:00,Cash,1.0,0D07($1.00),1,2025-02-21
20011691454,2025-02-21 20:24:00,Visa (Apple Pay EMV),2.0,0E02($2.00),1,2025-02-21
20014020827,2025-02-22 12:39:00,Cash,2.0,0D00($2.00),1,2025-02-22
20014422374,2025-02-22 14:13:00,Cash,2.0,0E00($2.00),1,2025-02-22
20014715213,2025-02-22 15:30:00,Visa (EMV Contactless),7.0,"0B04($3.00), 0E07($2.00), 0D05($2.00)",3,2025-02-22
20014912676,2025-02-22 16:28:00,Visa (EMV Contactless),3.0,0B00($3.00),1,2025-02-22
20014990133,2025-02-22 16:53:00,Visa (Apple Pay EMV),2.0,0D03($2.00),1,2025-02-22
20017025576,2025-02-23 11:31:00,Visa (Apple Pay EMV),4.0,"0F04($2.00), 0D01($2.00)",2,2025-02-23
20017273994,2025-02-23 12:34:00,Cash,3.0,0B06($3.00),1,2025-02-23
20017676342,2025-02-23 14:20:00,Cash,2.0,0E00($2.00),1,2025-02-23
20017826279,2025-02-23 15:04:00,Visa (Apple Pay EMV),7.0,"0D05($2.00), 0E05($2.00), 0B04($3.00)",3,2025-02-23
20017939702,2025-02-23 15:40:00,Cash,2.0,0E06($2.00),1,2025-02-23
20022892246,2025-02-24 14:07:00,Cash,2.0,0E00($2.00),1,2025-02-24
20023575963,2025-02-24 16:27:00,Cash,2.0,0E06($2.00),1,2025-02-24
20023581945,2025-02-24 16:28:00,Cash,2.0,0D05($2.00),1,2025-02-24
20035777444,2025-02-26 17:10:00,Visa (Apple Pay EMV),5.25,"0C06($1.25), 0E06($2.00), 0E05($2.00)",3,2025-02-26
20035780952,2025-02-26 17:11:00,Visa (Apple Pay EMV),5.0,"0B04($3.00), 0E02($2.00)",2,2025-02-26
20035788311,2025-02-26 17:13:00,Visa (Apple Pay EMV),4.0,"0D05($2.00), 0D05($2.00)",2,2025-02-26
20035805517,2025-02-26 17:18:00,Cash,3.0,0C02($3.00),1,2025-02-26
20036217883,2025-02-26 19:27:00,Cash,3.0,0B02($3.00),1,2025-02-26
20036508572,2025-02-26 21:34:00,Visa (Swiped),3.0,0C00($3.00),1,2025-02-26
20041131868,2025-02-27 14:22:00,Cash,2.0,0E01($2.00),1,2025-02-27
20041298815,2025-02-27 14:53:00,Cash,2.0,0D02($2.00),1,2025-02-27
20041303007,2025-02-27 14:53:00,Cash,2.0,0E05($2.00),1,2025-02-27
20041435283,2025-02-27 15:18:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E03($2.00)",2,2025-02-27
20042361847,2025-02-27 19:18:00,Visa (EMV Contactless),3.0,0B04($3.00),1,2025-02-27
20042514729,2025-02-27 20:17:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-02-27
20042555813,2025-02-27 20:34:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2025-02-27
20047516712,2025-02-28 16:28:00,Cash,2.0,0E03($2.00),1,2025-02-28
20051638828,2025-03-01 17:10:00,Visa (Apple Pay EMV),2.0,0E01($2.00),1,2025-03-01
20051665362,2025-03-01 17:19:00,Visa (Apple Pay EMV),3.0,0B04($3.00),1,2025-03-01
20054802194,2025-03-02 16:49:00,Cash,3.0,0B06($3.00),1,2025-03-02
20060442484,2025-03-03 17:09:00,Visa (Apple Pay EMV),2.0,0F06($2.00),1,2025-03-03
20060444135,2025-03-03 17:10:00,Visa (Apple Pay EMV),2.0,0D05($2.00),1,2025-03-03
20060459091,2025-03-03 17:14:00,Cash,2.0,0E02($2.00),1,2025-03-03
20060498623,2025-03-03 17:25:00,Visa (Apple Pay EMV),3.0,0C02($3.00),1,2025-03-03
20066307948,2025-03-04 16:55:00,Cash,2.0,0E04($2.00),1,2025-03-04
20066381656,2025-03-04 17:14:00,Cash,2.0,0E03($2.00),1,2025-03-04
20066392383,2025-03-04 17:16:00,Cash,2.0,0D05($2.00),1,2025-03-04
20066761514,2025-03-04 19:14:00,Cash,3.0,0B06($3.00),1,2025-03-04
20066766821,2025-03-04 19:16:00,Cash,3.0,0B00($3.00),1,2025-03-04
20067077086,2025-03-04 21:35:00,Cash,2.0,0D04($2.00),1,2025-03-04
20067078168,2025-03-04 21:36:00,Cash,2.0,0E02($2.00),1,2025-03-04
20071088619,2025-03-05 13:14:00,Cash,2.0,0F04($2.00),1,2025-03-05
20071403563,2025-03-05 14:07:00,Cash,2.0,0D03($2.00),1,2025-03-05
20071486040,2025-03-05 14:22:00,Cash,2.0,0E06($2.00),1,2025-03-05
20072278065,2025-03-05 17:17:00,Visa (EMV Contactless),5.0,"0B00($3.00), 0F06($2.00)",2,2025-03-05
20072290296,2025-03-05 17:20:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2025-03-05
20072375072,2025-03-05 17:45:00,Visa (EMV Contactless),2.0,0D05($2.00),1,2025-03-05
20072385505,2025-03-05 17:48:00,Visa (Apple Pay EMV),3.0,0B00($3.00),1,2025-03-05
20072412797,2025-03-05 17:57:00,MasterCard (EMV Contactless),3.0,0A04($3.00),1,2025-03-05
20072960382,2025-03-05 21:32:00,Cash,2.0,0E04($2.00),1,2025-03-05
20076481080,2025-03-06 11:50:00,Visa (Apple Pay EMV),2.0,0E01($2.00),1,2025-03-06
20077832163,2025-03-06 15:30:00,Cash,3.0,0A04($3.00),1,2025-03-06
20078266744,2025-03-06 17:10:00,Discover (Apple Pay EMV),3.0,0A00($3.00),1,2025-03-06
20078622062,2025-03-06 18:59:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2025-03-06
20078678946,2025-03-06 19:19:00,Cash,3.0,0A04($3.00),1,2025-03-06
20082429723,2025-03-07 12:17:00,Cash,2.0,0E06($2.00),1,2025-03-07
20082660730,2025-03-07 12:55:00,Cash,2.0,0F06($2.00),1,2025-03-07
20083661464,2025-03-07 16:19:00,Cash,2.0,0D03($2.00),1,2025-03-07
20083663551,2025-03-07 16:19:00,Cash,2.0,0E03($2.00),1,2025-03-07
20083894278,2025-03-07 17:21:00,Discover (Apple Pay EMV),3.0,0A00($3.00),1,2025-03-07
20087434870,2025-03-08 15:34:00,Cash,2.0,0D03($2.00),1,2025-03-08
20087450014,2025-03-08 15:39:00,Cash,2.5,0A02($2.50),1,2025-03-08
20087688443,2025-03-08 16:54:00,Cash,2.0,0D01($2.00),1,2025-03-08
20087746921,2025-03-08 17:13:00,Cash,2.0,0D04($2.00),1,2025-03-08
20087758520,2025-03-08 17:17:00,Visa (EMV Contactless),2.0,0D00($2.00),1,2025-03-08
20087760022,2025-03-08 17:18:00,Visa (EMV Contactless),2.0,0D00($2.00),1,2025-03-08
20089627757,2025-03-09 12:23:00,Cash,2.0,0E06($2.00),1,2025-03-09
20090322294,2025-03-09 15:52:00,Visa (Apple Pay EMV),4.0,"0E02($2.00), 0E02($2.00)",2,2025-03-09
20094925927,2025-03-10 13:56:00,Cash,2.0,0E01($2.00),1,2025-03-10
20095260518,2025-03-10 14:59:00,Cash,2.0,0E06($2.00),1,2025-03-10
20095845832,2025-03-10 17:12:00,Cash,2.0,0F06($2.00),1,2025-03-10
20099550552,2025-03-11 11:16:00,Discover (Apple Pay EMV),3.0,0A00($3.00),1,2025-03-11
20101353396,2025-03-11 16:21:00,Cash,2.0,0E06($2.00),1,2025-03-11
20101518271,2025-03-11 17:02:00,Cash,2.0,0E06($2.00),1,2025-03-11
20101565353,2025-03-11 17:14:00,Cash,2.0,0F06($2.00),1,2025-03-11
20101567515,2025-03-11 17:15:00,Cash,2.0,0D04($2.00),1,2025-03-11
20101920174,2025-03-11 19:03:00,Cash,2.0,0D01($2.00),1,2025-03-11
20101933196,2025-03-11 19:08:00,Cash,2.0,0E07($2.00),1,2025-03-11
20101936905,2025-03-11 19:09:00,Cash,3.0,0B04($3.00),1,2025-03-11
20107003080,2025-03-12 15:59:00,Cash,2.0,0E06($2.00),1,2025-03-12
20107006133,2025-03-12 16:00:00,Cash,2.0,0E00($2.00),1,2025-03-12
20107491401,2025-03-12 18:03:00,Visa (Apple Pay EMV),2.0,0F06($2.00),1,2025-03-12
20107819270,2025-03-12 19:57:00,Cash,2.0,0D02($2.00),1,2025-03-12
20107880414,2025-03-12 20:21:00,Visa (EMV Contactless),3.0,0A06($3.00),1,2025-03-12
20107882092,2025-03-12 20:22:00,Cash,2.0,0E07($2.00),1,2025-03-12
20111853480,2025-03-13 12:58:00,Cash,1.25,0C06($1.25),1,2025-03-13
20113237030,2025-03-13 17:36:00,Cash,2.0,0D03($2.00),1,2025-03-13
20113320627,2025-03-13 18:00:00,Visa (Apple Pay EMV),3.0,0B02($3.00),1,2025-03-13
20113317747,2025-03-13 18:00:00,Cash,2.0,0F06($2.00),1,2025-03-13
20113474333,2025-03-13 18:48:00,MasterCard (EMV Contactless),2.5,0A02($2.50),1,2025-03-13
20113650655,2025-03-13 19:52:00,Cash,2.0,0E07($2.00),1,2025-03-13
20113758827,2025-03-13 20:36:00,Cash,3.0,0A06($3.00),1,2025-03-13
20113921163,2025-03-13 21:57:00,Visa (Apple Pay EMV),2.0,0D03($2.00),1,2025-03-13
20113947970,2025-03-13 22:11:00,Visa (EMV Contactless),2.0,0D02($2.00),1,2025-03-13
20113974738,2025-03-13 22:28:00,Cash,2.0,0D03($2.00),1,2025-03-13
20116962426,2025-03-14 11:45:00,Visa (Apple Pay EMV),2.0,0E01($2.00),1,2025-03-14
20117654944,2025-03-14 13:39:00,Discover (Apple Pay EMV),3.0,0A00($3.00),1,2025-03-14
20117722840,2025-03-14 13:53:00,Cash,2.0,0E02($2.00),1,2025-03-14
20117724683,2025-03-14 13:53:00,Cash,2.0,0E06($2.00),1,2025-03-14
20122141612,2025-03-15 15:59:00,Visa (EMV Contactless),4.0,"0D04($2.00), 0F06($2.00)",2,2025-03-15
20122317153,2025-03-15 16:54:00,Visa (Apple Pay EMV),2.0,0D04($2.00),1,2025-03-15
20125597201,2025-03-16 18:01:00,Cash,2.0,0D03($2.00),1,2025-03-16
20129445851,2025-03-17 12:49:00,Cash,1.25,0C06($1.25),1,2025-03-17
20130485909,2025-03-17 16:06:00,Visa (EMV Contactless),7.0,"0B02($3.00), 0E04($2.00), 0F06($2.00)",3,2025-03-17
20130732585,2025-03-17 17:07:00,Cash,1.25,0C06($1.25),1,2025-03-17
20130928469,2025-03-17 18:03:00,Cash,2.0,0F04($2.00),1,2025-03-17
20131203040,2025-03-17 19:37:00,Cash,2.0,0E01($2.00),1,2025-03-17
20131267250,2025-03-17 20:03:00,Visa (EMV Contactless),2.0,0E02($2.00),1,2025-03-17
20131271462,2025-03-17 20:05:00,Cash,3.0,0C02($3.00),1,2025-03-17
20131280426,2025-03-17 20:08:00,Visa (EMV Contactless),2.0,0D01($2.00),1,2025-03-17
20131369035,2025-03-17 20:50:00,Cash,2.0,0D03($2.00),1,2025-03-17
20136820574,2025-03-18 18:47:00,Cash,2.0,0D01($2.00),1,2025-03-18
20136885621,2025-03-18 19:08:00,Cash,2.5,0A02($2.50),1,2025-03-18
20137097256,2025-03-18 20:33:00,Cash,2.0,0E04($2.00),1,2025-03-18
20137096161,2025-03-18 20:33:00,Cash,2.0,0D04($2.00),1,2025-03-18
20141344510,2025-03-19 13:53:00,Cash,2.0,0E02($2.00),1,2025-03-19
20142019473,2025-03-19 16:07:00,Visa (Apple Pay EMV),7.0,"0F06($2.00), 0D05($2.00), 0C04($3.00)",3,2025-03-19
20142209720,2025-03-19 16:53:00,Visa (Apple Pay EMV),7.0,"0A06($3.00), 0E05($2.00), 0D05($2.00)",3,2025-03-19
20142480433,2025-03-19 18:06:00,Visa (Apple Pay EMV),3.25,"0F06($2.00), 0C06($1.25)",2,2025-03-19
20146495674,2025-03-20 12:03:00,Cash,2.0,0E07($2.00),1,2025-03-20
20146911621,2025-03-20 13:03:00,Cash,1.25,0C06($1.25),1,2025-03-20
20147555890,2025-03-20 14:55:00,Cash,2.0,0E01($2.00),1,2025-03-20
20148482946,2025-03-20 18:40:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-03-20
20148735649,2025-03-20 20:11:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-03-20
20148765516,2025-03-20 20:24:00,Cash,3.0,0B06($3.00),1,2025-03-20
20153010242,2025-03-21 14:29:00,Cash,2.0,0E01($2.00),1,2025-03-21
20153456589,2025-03-21 16:07:00,Visa (Apple Pay EMV),2.0,0F04($2.00),1,2025-03-21
20153479159,2025-03-21 16:13:00,Visa (Apple Pay EMV),2.0,0E02($2.00),1,2025-03-21
20153789211,2025-03-21 17:34:00,Cash,2.0,0E03($2.00),1,2025-03-21
20154004418,2025-03-21 18:40:00,Cash,2.0,0D05($2.00),1,2025-03-21
20154310938,2025-03-21 20:37:00,Visa (EMV Contactless),2.0,0D02($2.00),1,2025-03-21
20154316669,2025-03-21 20:40:00,Cash,2.0,0D05($2.00),1,2025-03-21
20156215591,2025-03-22 11:15:00,Cash,1.0,0D07($1.00),1,2025-03-22
20157331143,2025-03-22 15:46:00,Cash,2.0,0E01($2.00),1,2025-03-22
20157709087,2025-03-22 17:47:00,Cash,2.0,0E03($2.00),1,2025-03-22
20157748786,2025-03-22 18:01:00,Visa (Apple Pay EMV),2.0,0F04($2.00),1,2025-03-22
20160530481,2025-03-23 15:53:00,Cash,2.0,0E01($2.00),1,2025-03-23
20160909482,2025-03-23 18:16:00,Visa (EMV Contactless),2.0,0D02($2.00),1,2025-03-23
20160957386,2025-03-23 18:38:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2025-03-23
20160987927,2025-03-23 18:52:00,Cash,2.0,0E03($2.00),1,2025-03-23
20161057988,2025-03-23 19:26:00,Cash,2.0,0E03($2.00),1,2025-03-23
20165866034,2025-03-24 15:48:00,Cash,2.0,0E01($2.00),1,2025-03-24
20166391835,2025-03-24 18:01:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2025-03-24
20166440061,2025-03-24 18:16:00,Cash,2.0,0F04($2.00),1,2025-03-24
20166446137,2025-03-24 18:17:00,Visa (EMV Contactless),2.0,0D02($2.00),1,2025-03-24
20166842436,2025-03-24 20:47:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-03-24
20171541660,2025-03-25 15:01:00,Cash,2.0,0D03($2.00),1,2025-03-25
20172036160,2025-03-25 16:50:00,Visa (Apple Pay EMV),4.5,"0A02($2.50), 0D04($2.00)",2,2025-03-25
20172296162,2025-03-25 18:00:00,Visa (EMV Contactless),2.0,0D02($2.00),1,2025-03-25
20172343629,2025-03-25 18:14:00,Cash,2.5,0A02($2.50),1,2025-03-25
20172345798,2025-03-25 18:15:00,Cash,2.0,0D03($2.00),1,2025-03-25
20172350746,2025-03-25 18:16:00,Visa (EMV Contactless),2.0,0E00($2.00),1,2025-03-25
20172743619,2025-03-25 20:42:00,Cash,2.0,0D04($2.00),1,2025-03-25
20176607437,2025-03-26 12:37:00,Cash,2.0,0D01($2.00),1,2025-03-26
20178108921,2025-03-26 17:27:00,Visa (Apple Pay EMV),2.5,0A02($2.50),1,2025-03-26
20178232018,2025-03-26 18:02:00,Visa (Apple Pay EMV),2.0,0F04($2.00),1,2025-03-26
20178240927,2025-03-26 18:04:00,Visa (Apple Pay EMV),2.0,0F04($2.00),1,2025-03-26
20178520368,2025-03-26 19:37:00,Cash,2.5,0A02($2.50),1,2025-03-26
20178522130,2025-03-26 19:38:00,Cash,1.0,0D06($1.00),1,2025-03-26
20178899253,2025-03-26 22:36:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-03-26
20182517118,2025-03-27 12:28:00,Cash,1.0,0D07($1.00),1,2025-03-27
20183615999,2025-03-27 15:34:00,Cash,2.0,0E01($2.00),1,2025-03-27
20184050310,2025-03-27 17:14:00,Cash,2.0,0D01($2.00),1,2025-03-27
20184360816,2025-03-27 18:45:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-03-27
20187087410,2025-03-28 09:39:00,Visa (Apple Pay EMV),3.0,0B04($3.00),1,2025-03-28
20188178204,2025-03-28 12:15:00,Cash,1.0,0D06($1.00),1,2025-03-28
20188763576,2025-03-28 13:53:00,Cash,2.0,0D03($2.00),1,2025-03-28
20189103541,2025-03-28 15:01:00,Cash,1.25,0C06($1.25),1,2025-03-28
20189294628,2025-03-28 15:44:00,Cash,2.0,0E01($2.00),1,2025-03-28
20189871982,2025-03-28 18:17:00,Visa (EMV Contactless),2.0,0D02($2.00),1,2025-03-28
20189951070,2025-03-28 18:43:00,Cash,2.0,0E06($2.00),1,2025-03-28
20193348686,2025-03-29 16:08:00,Visa (EMV Contactless),2.0,0F04($2.00),1,2025-03-29
20193381015,2025-03-29 16:18:00,Visa (EMV Contactless),2.0,0E05($2.00),1,2025-03-29
20193390039,2025-03-29 16:20:00,Visa (EMV Contactless),2.0,0F04($2.00),1,2025-03-29
20193736355,2025-03-29 18:18:00,Visa (EMV Contactless),5.0,"0B04($3.00), 0D05($2.00)",2,2025-03-29
20194072351,2025-03-29 20:54:00,Visa (Apple Pay EMV),4.0,"0D01($2.00), 0E04($2.00)",2,2025-03-29
20194252708,2025-03-29 22:55:00,Cash,2.0,0D04($2.00),1,2025-03-29
20196501245,2025-03-30 16:03:00,Visa (EMV Contactless),5.0,"0B06($3.00), 0D05($2.00)",2,2025-03-30
20196722271,2025-03-30 17:24:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2025-03-30
20197077785,2025-03-30 20:05:00,Cash,2.0,0E03($2.00),1,2025-03-30
20200446529,2025-03-31 11:57:00,Visa (Apple Pay EMV),9.0,"0B02($3.00), 0B02($3.00), 0B02($3.00)",3,2025-03-31
20201482800,2025-03-31 14:42:00,Cash,2.0,0D01($2.00),1,2025-03-31
20201565981,2025-03-31 14:58:00,Visa (EMV Contactless),2.0,0E00($2.00),1,2025-03-31
20201827815,2025-03-31 15:53:00,Visa (EMV Contactless),2.0,0E05($2.00),1,2025-03-31
20202190225,2025-03-31 17:21:00,Visa (EMV Contactless),3.0,0B06($3.00),1,2025-03-31
20202295054,2025-03-31 17:51:00,Cash,1.25,0C06($1.25),1,2025-03-31
20202296855,2025-03-31 17:51:00,Cash,1.25,0C06($1.25),1,2025-03-31
20202606188,2025-03-31 19:33:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2025-03-31
20207608914,2025-04-01 15:14:00,Visa (EMV Contactless),5.0,"0E03($2.00), 0B02($3.00)",2,2025-04-01
20207806187,2025-04-01 15:57:00,Visa (EMV Contactless),6.0,"0B06($3.00), 0B06($3.00)",2,2025-04-01
20207811615,2025-04-01 15:58:00,Visa (EMV Contactless),3.0,0B06($3.00),1,2025-04-01
20207869068,2025-04-01 16:11:00,Visa (EMV Contactless),4.0,"0E06($2.00), 0E05($2.00)",2,2025-04-01
20207956104,2025-04-01 16:30:00,Visa (Apple Pay EMV),2.0,0E02($2.00),1,2025-04-01
20210692676,2025-04-02 08:24:00,Visa (Apple Pay EMV),6.0,"0B02($3.00), 0B02($3.00)",2,2025-04-02
20211899825,2025-04-02 10:53:00,Cash,2.0,0E00($2.00),1,2025-04-02
20213769202,2025-04-02 15:45:00,Cash,2.0,0D03($2.00),1,2025-04-02
20213772565,2025-04-02 15:46:00,Cash,2.0,0D03($2.00),1,2025-04-02
20213817861,2025-04-02 15:56:00,Cash,2.0,0E07($2.00),1,2025-04-02
20213925457,2025-04-02 16:19:00,Visa (EMV Contactless),8.0,"0D03($2.00), 0B04($3.00), 0B04($3.00)",3,2025-04-02
20213922636,2025-04-02 16:19:00,Visa (EMV Contactless),6.0,"0E03($2.00), 0E05($2.00), 0E05($2.00)",3,2025-04-02
20214000949,2025-04-02 16:37:00,Visa (Apple Pay EMV),2.0,0E02($2.00),1,2025-04-02
20214017046,2025-04-02 16:41:00,Visa (EMV Contactless),8.0,"0E05($2.00), 0B04($3.00), 0B04($3.00)",3,2025-04-02
20219614967,2025-04-03 14:52:00,Cash,2.0,0E00($2.00),1,2025-04-03
20224995476,2025-04-04 13:34:00,Cash,2.0,0E00($2.00),1,2025-04-04
20229931072,2025-04-05 17:09:00,Cash,3.0,0B02($3.00),1,2025-04-05
20229937519,2025-04-05 17:11:00,Cash,3.0,0A04($3.00),1,2025-04-05
20230077981,2025-04-05 18:01:00,Visa (EMV Contactless),2.0,0D02($2.00),1,2025-04-05
20231780594,2025-04-06 10:37:00,Visa (Apple Pay EMV),6.0,"0C04($3.00), 0B02($3.00)",2,2025-04-06
20232894794,2025-04-06 15:36:00,Cash,2.0,0D03($2.00),1,2025-04-06
20232984730,2025-04-06 16:05:00,Visa (EMV Contactless),4.0,"0E00($2.00), 0D02($2.00)",2,2025-04-06
20233585390,2025-04-06 20:11:00,Cash,2.5,0A02($2.50),1,2025-04-06
20233587884,2025-04-06 20:12:00,Cash,2.0,0E00($2.00),1,2025-04-06
20238537245,2025-04-07 16:11:00,Cash,1.0,0D07($1.00),1,2025-04-07
20239020370,2025-04-07 18:17:00,Visa (EMV Contactless),3.0,0A04($3.00),1,2025-04-07
